,unique_id,osmid,element_type,amenity,collection_times,operator,postal_code,ref,royal_cypher,geometry,created_by,addr:housenumber,addr:postcode,addr:street,fhrs:id,name,source:addr,wifi,post_box:type,source,toilets,toilets:wheelchair,wheelchair,addr:city,addr:country,fhrs:authority,fhrs:local_authority_id,old_name,post_box:apertures,post_box:design,cuisine,denomination,religion,brewery,internet_access,internet_access:fee,access,capacity,capacity:disabled,fee,maxheight,operator:type,parking,supervised,surface,website,historic,layer,start_date,tourism,wikidata,wikipedia,brand,opening_hours,phone,ref:navads,source:postcode,fixme,bus,public_transport,level,note,shop,source:name,addr:housename,email,outdoor_seating,smoking,open,healthcare,old_amenity,disused,ref:pol_id,fuel:diesel,fuel:octane_95,fuel:octane_98,bicycle_parking,covered,food,sport,recycling:cardboard,recycling:clothes,recycling:glass_bottles,recycling_type,brand:wikidata,brand:wikipedia,short_name,dispensing,backrest,information,addr:full,takeaway,brothel:club,cash_in,drive_through,alt_name,real_ale,payment:coins,payment:credit_cards,payment:debit_cards,payment:telephone_cards,atm:count,addr:place,addr:unit,old_website,currency:GBP,contact:website,atm,source:housenumber,ele,name:en,diet:vegetarian,building,fax,old_cuisine,old_opening_hours,telephone,fixme:addr1,contact:fax,booth,official_name,bar,building:level,opening_hours:covid19,toilets:disposal,source:opening_times,delivery,name:it,gluten_free,old_fhrs:id,leisure,buffet,taxi,recycling:cans,recycling:glass,recycling:paper,female,male,old_shop,contact:facebook,gay,lgbtq,payment:american_express,kindergarten,direction,material,halal,note:cuisine,mapillary,survey:date,vending,highway,cyclestreets_id,pedalboat_rental,motor_vehicle,vegetarian,internet_access:ssid,diet:vegan,payment:cash,payment:electronic_purses,payment:maestro,payment:visa,addr:state,description,emergency,diet:gluten_free,toilets:access,office,drink,dog,wheelchair:step_height,changing_table,contact:phone,air_conditioning,indoor,stars,count,addr:village,social_facility,social_facility:for,operator:wikidata,operator:wikipedia,nodes,park_ride,type,cinema:3D,screen,phone:GB,facebook,twitter,source:geometry,service_times,ref:edubase,hgv,fhrs:rating,capacity:charging,payment:cards,payment:contactless,building:use,name:sr,notes,private,maxstay,maxspeed,fuel:lpg,cqc:location:id,designation,source:building,landuse,owner,listed_status,building:levels,recycling:green_waste,lit,smoothness,ref:NPLG:UPRN:1,url,unisex,area,name:pa,name:gu,name:hi,ref:GB:uprn,studio,room,survey_date,construction,recycling:aluminium,recycling:batteries,recycling:beverage_cartons,recycling:books,recycling:cartons,recycling:electrical_appliances,recycling:magazines,recycling:newspaper,recycling:organic,recycling:paper_packaging,recycling:plastic,recycling:plastic_bottles,recycling:plastic_packaging,recycling:scrap_metal,recycling:shoes,recycling:small_appliances,recycling:waste,recycling:wood,charge,animal_training,ways
13,node/21036432,21036432,node,post_box,,,LE2,LE2 29,,"-1.1092136,52.6174903,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,node/21036433,21036433,node,telephone,,,,,,"-1.1090841,52.6176869,",Potlatch 0.10b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,node/21039930,21039930,node,restaurant,,,,,,"-1.0782382,52.5972023,",,38,LE2 5DH,London Road,14103,Swatlands,,,,,,,,Oadby,GB,Oadby and Wigston,04660/3840/0/000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,node/21039931,21039931,node,post_box,Mo-Fr 16:00; Sa 11:30,Royal Mail,,LE2 584,EIIR,"-1.0740893,52.5961125,",,,,,,,,,lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,node/21039934,21039934,node,pub,,,,,,"-1.0798536,52.5978047,",,21,LE2 5DL,London Road,14089,The Fox Inn,FHRS Open Data,,,,,,,Oadby,GB,Oadby and Wigston,04660/0021/0/000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,node/21039935,21039935,node,pub,,,,,,"-1.0796485,52.5977767,",,23,LE2 5DL,London Road,960329,The Black Dog,FHRS Oen Data,,,,,,,Oadby,GB,Oadby and Wigston,17/00026/COMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,node/21040324,21040324,node,restaurant,,,,,,"-1.0815294,52.5980155,",,9,LE2 5BD,Leicester Road,13881,Cheikho's,,,,,,,,Oadby,GB,Oadby and Wigston,04510/0009/0/000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,node/21040327,21040327,node,restaurant,,,,,,"-1.0833782,52.5984102,",,Dec-18,LE2 5BF,The Parade,859051,Tipu Sultan,,,,,,,,Oadby,GB,Oadby and Wigston,15/00065/COMM,The Old Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,node/21040328,21040328,node,post_box,Mo-Fr 17:00; Sa 11:30,Royal Mail,,LE2 759,EIIR,"-1.0838232,52.5993435,",,,,,,,,,pillar,,,,,,,,,,2,type_c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,node/21040329,21040329,node,telephone,,,,,,"-1.082644,52.5986422,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,node/21040330,21040330,node,restaurant,,,,,,"-1.0820809,52.5981998,",,11,LE2 5BB,Leicester Road,13882,Yum Sing,,,,,,,,Oadby,GB,Oadby and Wigston,04510/0011/0/000,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,node/21040331,21040331,node,place_of_worship,,,,,,"-1.0817135,52.5980283,",,,LE2 5BD,Leicester Road,1052246,Oadby Baptist Church,,,,,,,,Oadby,GB,Oadby and Wigston,04510/4036/2/000,,,,,baptist,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,node/21040332,21040332,node,restaurant,,,,,,"-1.079201,52.5976356,",,,,,,Geetas Koopa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,node/26472330,26472330,node,place_of_worship,,,,,,"-1.0743888,52.619032,",,,,,,Saint Denys',,,,,,,,,,,,,,,,anglican,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,node/26510658,26510658,node,post_box,,,,,,"-1.153253,52.6481409,",JOSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,node/26942010,26942010,node,pub,,,,,,"-1.1373791,52.6324872,",,,,,,Dhillon's Pub and Pizza,,,,,,,no,,,,,,,,,,,yes,wlan,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,node/26942018,26942018,node,pub,,,,,,"-1.135874,52.6326775,",,,,,,Rutland and Derby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,node/26942077,26942077,node,parking,,National Car Parks Limited (NCP),,,,"-1.1281264,52.635195,",,56,LE1 1TQ,Halford Street,,Rutland Centre Multi-storey Car Park,,,,,,,,Leicester,,,,,,,,,,,,,permissive,526,7,yes,1.93,private,multi-storey,yes,concrete,https://www.ncp.co.uk/find-a-car-park/car-parks/leicester-rutland-centre/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,node/26942166,26942166,node,pub,,,LE1 1FA,,,"-1.1302486,52.6355387,",,87,LE1 1FA,Charles Street,17345,Royal Standard,FHRS Open Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,node/26942170,26942170,node,pub,,,LE1 1RE,,,"-1.1287943,52.6341872,",,22,LE1 1RE,Rutland Street,91240,Ale Wagon,FHRS Open Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.alewagon.co.uk/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,node/26942245,26942245,node,pub,,J. D. Wetherspoon,,,,"-1.1384198,52.6353764,",,103-105,LE1 4JB,High Street,65032,The High Cross,FHRS Open Data,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,node/27147814,27147814,node,clock,,,,,,"-1.1331214,52.6362067,",,,,,,Clock Tower,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,monument,1,1866,attraction,Q5686993,en:Haymarket Memorial Clock Tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,node/27149106,27149106,node,fuel,,,,,,"-1.0831032,52.6417075,",,,LE5 2BE,Uppingham Road,,Trocadero,,,,,,,,Leicester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shell,24-Jul,+44 116 246 0366,NVDS353_10019171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,node/27149374,27149374,node,place_of_worship,,,,,,"-1.0728087,52.6370605,",,,,,,St Joseph's,,,,,,,,,,,,,,,,catholic,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,node/27149653,27149653,node,hospital,,,,,,"-1.0713687,52.6440244,",,,LE5 1HY,Scraptoft Lane,26372,Leicester Nuffield Hospital,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FHRS Open Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,node/27182592,27182592,node,pub,,,,,,"-1.0566766,52.6290604,",JOSM,,,,,The Dove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,node/27185926,27185926,node,music_venue,,,,,,"-1.1303745,52.635203,",JOSM,,,,,The Attik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,node/27221745,27221745,node,place_of_worship,,,,,,"-1.120935,52.6275602,",,,,,,Leicester Central,,,,,,,,,,,,,,,,mormon,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,node/27221776,27221776,node,pub,,,,,,"-1.1345031,52.6330719,",,1,LE1 5JN,Mill Stone Lane,23368,Firebug,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,node/27222467,27222467,node,pub,,,,,,"-1.120377,52.6273998,",,,,,,Marquis Wellington,,,,,,,,,,,,,,,,,,Everards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,node/27222469,27222469,node,pub,,,,,,"-1.124834,52.6303053,",,49-51,LE2 0PD,London Road,1016333,The Hind,FHRS Open Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not clear hieararchy between street address & Highcross Shopping Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,node/29350081,29350081,node,school,,,,,,"-1.0741392,52.6482388,",,,,,,Humberstone Infant School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,node/29350083,29350083,node,school,,,,,,"-1.0730875,52.6483494,",,,,,,Humberstone Junior School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q66166515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,node/29386494,29386494,node,place_of_worship,,,,,,"-1.0925443,52.62603,",,,,,,Mayflower Methodist Church,,,,,,,,,,,,,,,,methodist,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,node/30118958,30118958,node,pub,,,,,,"-1.1363168,52.6305186,",,,,,,Polar Bear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,node/30118970,30118970,node,pub,,,,,,"-1.1354067,52.629149,",,,,,,Swan and Rushes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,node/30118978,30118978,node,place_of_worship,,,,,,"-1.1079593,52.6417188,",,,,Humberstone Road,,Faiz e Raza,,,,,,,,,,,,,,,,sunni,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,node/30118979,30118979,node,post_office,,,,,,"-1.0875259,52.6423236,",,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,node/30121535,30121535,node,library,,,,,,"-1.0530305,52.6477493,",Potlatch 0.5c,,,,,Netherhall Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,node/30251398,30251398,node,place_of_worship,,,,,,"-1.1301484,52.6317262,",,,,,,York Street Gospel Hall,,,,,,,,,,,,,,,,free_church,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,node/30251401,30251401,node,place_of_worship,,,,,,"-1.1319067,52.633117,",,,,,,Bishop Street Methodist Church,,,,,,,,,,,,,,,,methodist,christian,,,,,,,,,,,,,,,,,,Q26336113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
