,unique_id,osmid,element_type,geometry,amenity,building,name,drive_through,fee,operator,note,level,addr:housenumber,addr:postcode,addr:street,opening_hours,phone,addr:city,addr:housename,building:levels,description,source,access,alt_name,brand,brand:wikidata,shop,office,website,ref,wheelchair,leisure,bus,public_transport,ref:NPLG:UPRN:1,parking,emergency,tourism,wikidata,historic,addr:unit,indoor,sport,nodes,brand:wikipedia,service:bicycle:retail,shop_1,denomination,postal_code,religion,fhrs:id,source:postcode,old_name,old_shop,cuisine,fixme,park_ride,supervised,source:addr,cinema:3D,screen,wikipedia,layer,addr:country,contact:facebook,contact:phone,contact:twitter,contact:website,fhrs:authority,fhrs:local_authority_id,opening_hours:covid19,disused:amenity,phone:GB,facebook,food,internet_access,internet_access:fee,internet_access:ssid,twitter,source:geometry,outdoor_seating,height,source:name,second_hand,ref:GB:uprn,email,addr:flats,addr:interpolation,building:use,listed_status,old_amenity,old_denomination,old_religion,telecom,fax,smoking,stars,service_times,area,self_checkout,owner,man_made,HE_ref,notes,fhrs:rating,gay,lgbtq,female,male,residential,healthcare,name:en,club,product,name:sr,social_facility,social_facility:for,other_fhrs:id,cqc:location:id,pool,toilets,toilets:wheelchair,type,source:building,roof:levels,roof:shape,start_date,official_name,landuse,surface,building:colour,building:material,roof:colour,roof:material,craft,capacity,addr:source,brewery,unisex,power,building:min_level,source:addr:postcode,name:pa,name:gu,name:hi,substation,air_conditioning,name:it,butcher,delivery,takeaway,atm,diet:vegetarian,food_hall,disused,disused:shop,architect,wikimedia_commons,studio,abandoned:building,room,cyclestreets_id,gift,building:levels:underground,bar,restaurant,survey_date,add,information,gay:men,gay:transgender,government,dispensing,beauty,opening_date,rooms,material,number_of_apartments,roof:orientation,construction,operator:type,animal_training,ways,service:vehicle:car_repair,service:vehicle:used_car_sales
35,way/38498836,38498836,way,"-1.1249731,52.6225565,,-1.1249409,52.6225925,,-1.1249109,52.6226288,,-1.1245778,52.6225318,,-1.1245151,52.6225135,,-1.1247256,52.6222618,,-1.1247759,52.6222768,,-1.1248366,52.6222955,,-1.1246909,52.6224743,,-1.1249731,52.6225565,,",,university,Materials Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[455445193, 455445195, 455445196, 1472037561, 455445197, 455445198, 1471259879, 455445191, 455445192, 455445193]",,,,,,,,,Biocentre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,way/38498837,38498837,way,"-1.1239045,52.6205893,,-1.1236241,52.6204607,,-1.123585,52.6204887,,-1.1235256,52.6205311,,-1.1234003,52.6204656,,-1.1233321,52.6204551,,-1.1232288,52.6204058,,-1.1232699,52.620366,,-1.1232522,52.6203013,,-1.1231643,52.620255,,-1.123498,52.6200037,,-1.1242128,52.620346,,-1.1239045,52.6205893,,",,yes,Engineering Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q17553687,,,,,"[455445199, 1471353901, 1472037584, 1471353940, 1471353949, 1471353914, 1471353939, 3208961690, 3208961685, 455445200, 455445201, 455445202, 455445199]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,way/38498838,38498838,way,"-1.1245814,52.6230451,,-1.1243835,52.6232932,,-1.1243063,52.62339,,-1.1242195,52.6234987,,-1.1239937,52.6237818,,-1.1236457,52.623679,,-1.1237929,52.6234931,,-1.1240516,52.6231665,,-1.1242338,52.6229429,,-1.1245814,52.6230451,,",,university,Adrian Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[455445203, 455445228, 1471280616, 1471280618, 455445204, 455445206, 1471280617, 1472037554, 455445207, 455445203]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,way/38498839,38498839,way,"-1.1236638,52.6228798,,-1.12369,52.6228835,,-1.1239412,52.622963,,-1.123816,52.6231168,,-1.1236188,52.6230575,,-1.1235386,52.6230336,,-1.123559,52.6230077,,-1.1235933,52.6229663,,-1.1236638,52.6228798,,",,university,Rattray Lecture Theatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[455445209, 3797033758, 455445210, 455445212, 5564135443, 455445213, 5566513204, 1471326020, 455445209]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,way/38498840,38498840,way,"-1.1245967,52.6221105,,-1.1243091,52.6224534,,-1.1240609,52.6223767,,-1.1243485,52.6220338,,-1.1245967,52.6221105,,",,university,Archaeology & Ancient History Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[455445214, 455445215, 455445216, 455445217, 455445214]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,way/38498841,38498841,way,"-1.122496,52.6197319,,-1.1223469,52.6198186,,-1.121873,52.6195157,,-1.1219522,52.6194644,,-1.1218973,52.6194294,,-1.1222406,52.6192376,,-1.1223865,52.6193299,,-1.1221181,52.6194893,,-1.122496,52.6197319,,",,yes,Michael Atiyah Building,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,"[1471405461, 1471405487, 5899025400, 5899025401, 455445219, 5899025402, 5064767890, 5899025403, 1471405461]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,way/38498842,38498842,way,"-1.1250235,52.623417,,-1.124983,52.623461,,-1.1246406,52.6238947,,-1.1244626,52.6241168,,-1.1250082,52.624278,,-1.1251953,52.6240445,,-1.1255691,52.6235781,,-1.1250235,52.623417,,",,university,Maurice Shock Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[455445223, 455445227, 1472037568, 455445224, 455445225, 2979087844, 455445226, 455445223]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,way/38498844,38498844,way,"-1.1255528,52.6239978,,-1.1255295,52.6239501,,-1.1255445,52.6238868,,-1.1255775,52.6238263,,-1.1256103,52.6238274,,-1.125635,52.6238288,,-1.1256376,52.6237676,,-1.1257292,52.6237413,,-1.12585,52.6237273,,-1.1259848,52.6237496,,-1.1260823,52.6237899,,-1.1260752,52.6238323,,-1.1264548,52.6238566,,-1.1265212,52.6238639,,-1.1266036,52.6239112,,-1.126682,52.6239272,,-1.1267181,52.6239485,,-1.1267636,52.6239291,,-1.1268534,52.6240042,,-1.1268737,52.6240676,,-1.1268641,52.6241309,,-1.1268129,52.6241893,,-1.1267338,52.6242242,,-1.1266866,52.6242045,,-1.1266269,52.6242292,,-1.1265374,52.624243,,-1.1264308,52.6242344,,-1.1263387,52.6242029,,-1.1262755,52.624161,,-1.1262448,52.6241578,,-1.1262224,52.6241215,,-1.1262026,52.6240549,,-1.1261657,52.6240286,,-1.1255528,52.6239978,,",,university,Henry Wellcome Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[455445230, 3215871664, 3215871677, 455445232, 3215871669, 3215871678, 3215871674, 3215871675, 3215871670, 3215871672, 3215871663, 3215871685, 3215871666, 3215871681, 3215871671, 3215871673, 3215871680, 3215871682, 3215871668, 3215871676, 455445234, 3215871679, 3215871665, 3215871686, 3215871661, 3215871662, 3215871667, 3215871683, 455445236, 1471387272, 1472037580, 1471387271, 3215871684, 455445230]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,way/38498845,38498845,way,"-1.126141,52.6242188,,-1.1254495,52.6239887,,-1.1253014,52.6241526,,-1.1259929,52.6243827,,-1.126141,52.6242188,,",,university,Hodgkin Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[455445238, 455445240, 455445242, 455445244, 455445238]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,way/38498846,38498846,way,"-1.1256897,52.624597,,-1.1257073,52.6245758,,-1.1258767,52.6246276,,-1.1259988,52.6244804,,-1.1257782,52.624413,,-1.1257853,52.6244045,,-1.1255933,52.6243463,,-1.1255667,52.6243787,,-1.1254963,52.6243574,,-1.1253776,52.624502,,-1.1255804,52.6245615,,-1.1256897,52.624597,,",,yes,Attenborough Arts Centre,,,,,,,,,,,,Richard Attenborough Centre,,,,,,,,,,,,,,,,,,,,,,,,,"[455445246, 4163812692, 4163812691, 4163812690, 4163812689, 455445248, 4163812694, 4163812693, 455445250, 455445252, 1472037560, 455445246]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,way/38531164,38531164,way,"-1.1263164,52.6202423,,-1.1262535,52.6202919,,-1.1262205,52.6202765,,-1.126211,52.6202839,,-1.1261753,52.6203121,,-1.1260735,52.6202646,,-1.1261816,52.6201793,,-1.1263164,52.6202423,,",,university,Security Lodge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[455971517, 455971518, 455971520, 1472037552, 1471326021, 1471326001, 455971521, 455971517]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,way/39519681,39519681,way,"-1.1387098,52.6297033,,-1.1385255,52.6294931,,-1.1374724,52.6298333,,-1.1376567,52.6300435,,-1.1387098,52.6297033,,",,university,0,,,,,,,LE2 7DR,The Gateway,,,Leicester,Campus Centre,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[473449317, 473449320, 473449322, 473449324, 473449317]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,way/40107304,40107304,way,"-1.1381885,52.6294893,,-1.1380423,52.6293417,,-1.1382946,52.6292496,,-1.1381508,52.6291045,,-1.1378998,52.6291961,,-1.1376385,52.6289322,,-1.1374288,52.6290087,,-1.1377053,52.629288,,-1.1372054,52.6294704,,-1.1373259,52.6295921,,-1.1378225,52.6294109,,-1.1379767,52.6295666,,-1.1381885,52.6294893,,",,university,0,,,,,,,LE1 9BH,The Gateway,,,Leicester,Gateway House,,,os_opendata_streetview,,,,,,,https://www.dmu.ac.uk/about-dmu/dmu-estate/buildings-on-dmu-campus/gateway-house.aspx,,,,,,,,,,,,,,,"[482711251, 482711254, 482711257, 482711259, 482711261, 482711262, 482711263, 482711264, 482711265, 482711266, 482711267, 482711268, 482711251]",,,,,LE2 7DP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,way/41149336,41149336,way,"-1.1389905,52.6295512,,-1.1389638,52.6295279,,-1.1389835,52.6295196,,-1.1389549,52.6294948,,-1.1389353,52.6295031,,-1.1386043,52.6292149,,-1.138695,52.6291765,,-1.1386781,52.6291618,,-1.1387422,52.6291347,,-1.1387606,52.6291508,,-1.1388236,52.6291241,,-1.1392365,52.6294836,,-1.139145,52.6295223,,-1.1391129,52.6294943,,-1.1390825,52.6295072,,-1.1390971,52.6295199,,-1.1390549,52.6295377,,-1.1390443,52.6295284,,-1.1389905,52.6295512,,",,university,0,,,,,,,LE1 9BH,The Gateway,,,Leicester,Eric Wood Building,,,,,,,,,,https://www.dmu.ac.uk/about-dmu/dmu-estate/buildings-on-dmu-campus/eric-wood-building.aspx,,yes,,,,,,,,,,,,,"[502404948, 5003600012, 5003600014, 5003600013, 5003600011, 502404958, 5003600221, 5003600223, 5003600224, 5003600222, 502404973, 502404983, 5003600015, 5003600016, 5003600017, 5003600018, 5003600019, 5003600020, 502404948]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,way/48893729,48893729,way,"-1.1552395,52.6069014,,-1.1559884,52.6064039,,-1.1564669,52.6059904,,-1.156983,52.605711,,-1.1575497,52.6055093,,-1.1582308,52.6053698,,-1.1586306,52.6055211,,-1.1588386,52.6057057,,-1.1588341,52.6058698,,-1.156709,52.6078286,,-1.156011,52.6073691,,-1.1552641,52.6069163,,-1.1552395,52.6069014,,",,no,St Andrews Football Club,,,,,,70,LE2 8LZ,Canal Street,,,Leicester,,,,,,,,,,,,,,sports_centre,,,,,,,Q6416315,,,,soccer,"[620402598, 4914834305, 2175271812, 4914834320, 4914834319, 2175271809, 4914834318, 4914834317, 2175271811, 620402602, 4914834304, 4914834333, 620402598]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,way/49040389,49040389,way,"-1.1349945,52.6317549,,-1.1347763,52.6311102,,-1.134655,52.6311252,,-1.1346055,52.6311313,,-1.134467,52.6311483,,-1.1343861,52.6311583,,-1.1343779,52.6311329,,-1.1343148,52.6311404,,-1.1344121,52.6314428,,-1.1344681,52.6314361,,-1.1345026,52.6315434,,-1.1344614,52.6315483,,-1.1345268,52.6317514,,-1.1349945,52.6317549,,",parking,yes,Newarke Street Multi-storey Car Park,,yes,,,,,,,,,,,,,,yes,,,,,,,,,,,,,multi-storey,,,,,,,,"[622311319, 622311320, 4638513761, 4638513760, 4638513759, 4638513766, 4638513767, 622311325, 4638513762, 4638513764, 4638513765, 4638513763, 622311326, 622311319]",,,,,,,,,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,way/49041170,49041170,way,"-1.1332007,52.6318564,,-1.1328145,52.6320126,,-1.1327286,52.6318629,,-1.1328252,52.6318564,,-1.133021,52.6317694,,-1.1332007,52.6318564,,",,yes,Phoenix House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[622315462, 622315463, 622315464, 1039524769, 622315465, 622315462]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,way/49041311,49041311,way,"-1.1331319,52.6299849,,-1.1326864,52.6300285,,-1.1325983,52.6297431,,-1.1325502,52.6295872,,-1.1325327,52.6295306,,-1.132869,52.6294933,,-1.1328905,52.6295649,,-1.1330192,52.6295519,,-1.1331319,52.6299849,,",parking,yes,0,,,NCP,,,,,,,,,,,,,,,,,,,,,,,,,,multi-storey,,,,,,,,"[622316014, 622316016, 3835852658, 199210302, 622316019, 622316021, 622316023, 622316027, 622316014]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,way/49129039,49129039,way,"-1.1281144,52.6162875,,-1.1282296,52.6167451,,-1.1273157,52.6168299,,-1.127199,52.616366,,-1.1276216,52.6163268,,-1.1275948,52.6162202,,-1.1277898,52.6162022,,-1.1277763,52.6161483,,-1.1279661,52.6161307,,-1.128008,52.6162973,,-1.1281144,52.6162875,,",,yes,Homebase,,,,,,,,,,,,,,,,,,Homebase,Q9293447,doityourself,,,,,,,,,,,,,,,,,"[623014789, 623014792, 331319482, 331319485, 3332786273, 3332786275, 3332786269, 3332786270, 3332786271, 3332786272, 623014789]",en:Homebase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,way/49430127,49430127,way,"-1.144076,52.625578,,-1.143837,52.6254198,,-1.1440301,52.6253156,,-1.1438227,52.6251381,,-1.1439794,52.62507,,-1.1444271,52.6253938,,-1.144076,52.625578,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[627849764, 627849765, 627849767, 627849769, 627849771, 627849775, 627849764]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,way/49430829,49430829,way,"-1.1357934,52.6206263,,-1.135415,52.6205883,,-1.1353108,52.6209704,,-1.1357805,52.6210176,,-1.1358172,52.6208829,,-1.1357259,52.6208737,,-1.1357934,52.6206263,,",pub,yes,Local Hero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[627856526, 627856527, 627856528, 5672892616, 627856529, 5672892615, 627856526]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,way/49430830,49430830,way,"-1.1341226,52.6206163,,-1.1332128,52.6205359,,-1.1332097,52.6205488,,-1.1329835,52.6205291,,-1.1330056,52.6204359,,-1.1330592,52.6204406,,-1.1331219,52.6201751,,-1.1332068,52.6197977,,-1.1332328,52.6197999,,-1.1332435,52.6197524,,-1.1333146,52.6197239,,-1.1334687,52.6197375,,-1.1334485,52.6198217,,-1.1342953,52.6198966,,-1.1341226,52.6206163,,",,yes,Morrisons,,,Morrisons,,,9,LE2 7LT,Counting House Road,Mo-Sa 07:00-23:00; Su 11:00-17:00,,Leicester,Freemans Park,,,,,Morrisons Leicetser,Morrisons,Q922344,supermarket,,https://www.morrisons.co.uk/Store-Finder/Store-Details/?recordid=234e,,yes,,,,,,,,,,,,,"[627856530, 5089123147, 5089123154, 627856531, 5089123155, 5089123153, 5089123148, 627856532, 5089123146, 5089123145, 5089123144, 5089123143, 5089123142, 627856533, 627856530]",en:Morrisons,,,,,,15633,,,,,,,,FHRS Open Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,way/49430836,49430836,way,"-1.1360517,52.6205999,,-1.1361189,52.6203497,,-1.1361998,52.6203577,,-1.1362843,52.6200434,,-1.1361902,52.620034,,-1.1362614,52.6197688,,-1.1356454,52.6197079,,-1.1355641,52.6200105,,-1.1355008,52.6200043,,-1.1354178,52.6203132,,-1.1354666,52.6203329,,-1.1354013,52.6205759,,-1.1357614,52.6206116,,-1.135772,52.6205722,,-1.1360517,52.6205999,,",cinema,yes,Odeon,,,,,,90,LE2 7LB,Aylestone Road,,,Leicester,,,,,,,Odeon,Q6127470,,,,,,,,,,,,,Q39275078,,,,,"[627856563, 1044769339, 1044769342, 1044769576, 1044769577, 627856564, 627856565, 1044770767, 1044770933, 1044770769, 1044770772, 627856566, 2704161903, 2704161902, 627856563]",en:Odeon Cinemas,,,,,,,,,,,,,,,yes,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,way/49431015,49431015,way,"-1.1333499,52.621225,,-1.1328195,52.6211816,,-1.1328508,52.6210403,,-1.1333813,52.6210836,,-1.1333499,52.621225,,",pub,yes,The Counting House,,,,,,,,,,,,,,,os_opendata_streetview,,,,,,,,,,,,,,,,,,,,,,"[627859089, 627859090, 627859091, 627859092, 627859089]",,,,,,,,,,,,refine shaoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,way/49431016,49431016,way,"-1.1353059,52.6217255,,-1.1351217,52.6218073,,-1.1343275,52.6217355,,-1.1344305,52.6213158,,-1.1351962,52.621385,,-1.1352217,52.621281,,-1.1354108,52.6212981,,-1.1353059,52.6217255,,",,yes,Mecca,,,,,,80,LE2 7LB,Aylestone Road,,,Leicester,,,,os_opendata_streetview,,,,,,,,,,bingo,,,,,,,,,,,,"[627859095, 627859098, 627859100, 5089123164, 627856557, 5089123163, 627859106, 627859095]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,way/49431017,49431017,way,"-1.1342815,52.6217697,,-1.1336682,52.6217141,,-1.1337667,52.6213139,,-1.1338859,52.6213247,,-1.1338508,52.6214675,,-1.1343448,52.6215123,,-1.1342815,52.6217697,,",,yes,Sturgess,,,,,,50,LE2 7LH,Almond Road,,,Leicester,,,,os_opendata_streetview,,,Volvo,,car,,,,,,,,,,,,,,,,,"[627859112, 627859114, 1044772420, 1044772423, 1044772425, 627859119, 627859112]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,way/49730440,49730440,way,"-1.1428564,52.6327184,,-1.1425738,52.6327184,,-1.1425664,52.6325366,,-1.1428463,52.6325404,,-1.1428564,52.6327184,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[653984507, 653984508, 653984149, 653984504, 653984507]",,,,,,,,,Colourworks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,way/49730441,49730441,way,"-1.1424624,52.6327904,,-1.1426757,52.6327888,,-1.1426924,52.6332301,,-1.1422931,52.6332314,,-1.1423199,52.6331419,,-1.1423495,52.6330426,,-1.1423843,52.6329433,,-1.1424541,52.6329416,,-1.1424624,52.6327904,,",,yes,Land Registry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[631993533, 631993534, 631993537, 631993538, 631993539, 631993541, 631993543, 631993544, 631993533]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,way/49731037,49731037,way,"-1.1438046,52.6317684,,-1.1431429,52.6321427,,-1.1427053,52.6318677,,-1.1433424,52.6314744,,-1.1438046,52.6317684,,",,yes,The Venue @ DMU,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,"[631997420, 631997422, 631997423, 631997425, 631997420]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,way/49731040,49731040,way,"-1.1431861,52.6313485,,-1.1429125,52.6312606,,-1.1427516,52.6312557,,-1.1426309,52.6312801,,-1.1425397,52.6313371,,-1.1424887,52.6314185,,-1.1424565,52.6316106,,-1.1426335,52.6316155,,-1.142663,52.6314462,,-1.142765,52.6314494,,-1.1428347,52.6314152,,-1.1428642,52.6313697,,-1.1430895,52.6314445,,-1.1431861,52.6313485,,",,yes,Trinity Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[631997436, 631997437, 631997439, 631997440, 631997442, 631997443, 631997444, 631997445, 631997446, 631997448, 631997449, 631997450, 631997451, 631997436]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,way/49731041,49731041,way,"-1.1426125,52.6316559,,-1.14244,52.6316424,,-1.142313,52.6324566,,-1.1424912,52.632457,,-1.1426125,52.6316559,,",,yes,New Wharf Hall,,,,,,42-48,,Western Boulevard,,+44 116 255 4238,Leicester,,,,,,,,,,,https://www.dmu.ac.uk/study/undergraduate-study/accommodation/halls-of-residence/new-wharf-hall.aspx,,,,,,,,,,,,,,,"[631997455, 631997457, 631997458, 631997460, 631997455]",,,,,LE2 7BU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
